Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
Amadou Coundoul,sn SEN,FW,Sporting Gijón,La Liga 2,23-135,2002,3,1,70,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,sn SEN,FW,Sporting Gijón,La Liga 2,23-135,2002,0.8,0,4,2,50.0,5.14,2.57,0.00,0.00,0.0,0,0,sn SEN,FW,Sporting Gijón,La Liga 2,23-135,2002,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,sn SEN,FW,Sporting Gijón,La Liga 2,23-135,2002,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sn SEN,FW,Sporting Gijón,La Liga 2,23-135,2002,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sn SEN,FW,Sporting Gijón,La Liga 2,23-135,2002,0.8,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,sn SEN,FW,Sporting Gijón,La Liga 2,23-135,2002,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sn SEN,FW,Sporting Gijón,La Liga 2,23-135,2002,3,70,23,11.1,0.8,1,62,0,2,4,2,2.00,1,2,-1,-1.29,-1.29,sn SEN,FW,Sporting Gijón,La Liga 2,23-135,2002,0.8,1,0,0,3,0,0,0,0,1,0.0,0.0,0
Juan Cruz,es ESP,"FW,MF",Leganés,La Liga 2,25-159,2000,5,3,278,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,es ESP,"FW,MF",Leganés,La Liga 2,25-159,2000,3.1,0,7,2,28.6,2.27,0.65,0.00,0.00,0.0,0,0,es ESP,"FW,MF",Leganés,La Liga 2,25-159,2000,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Leganés,La Liga 2,25-159,2000,3.1,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Leganés,La Liga 2,25-159,2000,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Leganés,La Liga 2,25-159,2000,3.1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,es ESP,"FW,MF",Leganés,La Liga 2,25-159,2000,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Leganés,La Liga 2,25-159,2000,5,278,56,44.1,3.1,3,71,0,2,32,0,1.00,1,4,-3,-0.97,-1.74,es ESP,"FW,MF",Leganés,La Liga 2,25-159,2000,3.1,1,0,0,2,5,0,7,0,1,0.0,0.0,0
Sergio Cubero Ezcurra,es ESP,DF,Eibar,La Liga 2,26-026,1999,7,6,532,5.9,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,es ESP,DF,Eibar,La Liga 2,26-026,1999,5.9,1,6,1,16.7,1.02,0.17,0.17,1.00,0.0,0,0,es ESP,DF,Eibar,La Liga 2,26-026,1999,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Eibar,La Liga 2,26-026,1999,5.9,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Eibar,La Liga 2,26-026,1999,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Eibar,La Liga 2,26-026,1999,5.9,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,es ESP,DF,Eibar,La Liga 2,26-026,1999,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Eibar,La Liga 2,26-026,1999,7,532,76,84.4,5.9,6,85,5,1,25,0,1.57,9,5,+4,+0.68,+0.68,es ESP,DF,Eibar,La Liga 2,26-026,1999,5.9,1,0,0,9,6,1,26,8,8,0.0,0.0,0
Cuenca,es ESP,MF,Zaragoza,La Liga 2,22-328,2002,2,1,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,es ESP,MF,Zaragoza,La Liga 2,22-328,2002,0.7,0,3,1,33.3,4.09,1.36,0.00,0.00,0.0,0,0,es ESP,MF,Zaragoza,La Liga 2,22-328,2002,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Zaragoza,La Liga 2,22-328,2002,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Zaragoza,La Liga 2,22-328,2002,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Zaragoza,La Liga 2,22-328,2002,0.7,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,es ESP,MF,Zaragoza,La Liga 2,22-328,2002,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Zaragoza,La Liga 2,22-328,2002,2,66,33,10.5,0.7,1,52,0,1,14,2,2.00,1,0,+1,+1.36,+2.00,es ESP,MF,Zaragoza,La Liga 2,22-328,2002,0.7,0,0,0,1,2,0,2,0,1,0.0,0.0,0
Eric Curbelo,es ESP,DF,Sporting Gijón,La Liga 2,31-260,1994,2,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,es ESP,DF,Sporting Gijón,La Liga 2,31-260,1994,0.3,0,0,0,0,0.00,0.00,0,0,0.0,0,0,es ESP,DF,Sporting Gijón,La Liga 2,31-260,1994,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Sporting Gijón,La Liga 2,31-260,1994,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Sporting Gijón,La Liga 2,31-260,1994,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Sporting Gijón,La Liga 2,31-260,1994,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,es ESP,DF,Sporting Gijón,La Liga 2,31-260,1994,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Sporting Gijón,La Liga 2,31-260,1994,2,31,16,4.9,0.3,0,0,0,2,16,2,3.00,0,0,0,0.00,+0.15,es ESP,DF,Sporting Gijón,La Liga 2,31-260,1994,0.3,0,0,0,1,0,0,0,5,0,0.0,0.0,0
Curro,es ESP,MF,Burgos,La Liga 2,29-271,1996,6,5,418,4.6,2,0,2,1,1,1,1,0,0.43,0.00,0.43,0.22,0.22,es ESP,MF,Burgos,La Liga 2,29-271,1996,4.6,2,6,3,50.0,1.29,0.65,0.17,0.33,0.0,1,1,es ESP,MF,Burgos,La Liga 2,29-271,1996,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,29-271,1996,4.6,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,29-271,1996,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,29-271,1996,4.6,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,29-271,1996,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,29-271,1996,6,418,70,66.3,4.6,5,77,0,1,34,0,1.83,7,5,+2,+0.43,-0.84,es ESP,MF,Burgos,La Liga 2,29-271,1996,4.6,1,0,0,6,4,0,10,0,1,0.0,0.0,0
Alberto Dadie,es ESP,DF,Real Sociedad B,La Liga 2,23-073,2002,7,7,603,6.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,es ESP,DF,Real Sociedad B,La Liga 2,23-073,2002,6.7,0,8,0,0.0,1.19,0.00,0.00,0,0.0,0,0,es ESP,DF,Real Sociedad B,La Liga 2,23-073,2002,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Real Sociedad B,La Liga 2,23-073,2002,6.7,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Real Sociedad B,La Liga 2,23-073,2002,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Real Sociedad B,La Liga 2,23-073,2002,6.7,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,es ESP,DF,Real Sociedad B,La Liga 2,23-073,2002,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Real Sociedad B,La Liga 2,23-073,2002,7,603,86,95.7,6.7,7,86,6,0,0,0,0.86,9,10,-1,-0.15,+3.18,es ESP,DF,Real Sociedad B,La Liga 2,23-073,2002,6.7,2,0,0,14,8,0,14,6,10,0.0,0.0,0
Dali,es ESP,FW,Córdoba,La Liga 2,25-178,2000,2,0,65,0.7,1,0,1,1,0,0,1,0,1.38,0.00,1.38,1.38,1.38,es ESP,FW,Córdoba,La Liga 2,25-178,2000,0.7,1,3,2,66.7,4.15,2.77,0.33,0.50,0.0,0,0,es ESP,FW,Córdoba,La Liga 2,25-178,2000,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Córdoba,La Liga 2,25-178,2000,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Córdoba,La Liga 2,25-178,2000,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Córdoba,La Liga 2,25-178,2000,0.7,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,es ESP,FW,Córdoba,La Liga 2,25-178,2000,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Córdoba,La Liga 2,25-178,2000,2,65,33,10.3,0.7,0,0,0,2,33,2,0.50,1,1,0,0.00,+0.64,es ESP,FW,Córdoba,La Liga 2,25-178,2000,0.7,1,0,0,3,2,0,0,1,1,0.0,0.0,0
Konrad De La Fuente,us USA,FW,Ceuta,La Liga 2,24-077,2001,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,us USA,FW,Ceuta,La Liga 2,24-077,2001,0.3,0,0,0,0,0.00,0.00,0,0,0.0,0,0,us USA,FW,Ceuta,La Liga 2,24-077,2001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,us USA,FW,Ceuta,La Liga 2,24-077,2001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,us USA,FW,Ceuta,La Liga 2,24-077,2001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,us USA,FW,Ceuta,La Liga 2,24-077,2001,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,us USA,FW,Ceuta,La Liga 2,24-077,2001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,us USA,FW,Ceuta,La Liga 2,24-077,2001,1,23,23,3.7,0.3,0,0,0,1,23,3,1.00,0,0,0,0.00,+0.74,us USA,FW,Ceuta,La Liga 2,24-077,2001,0.3,0,0,0,1,0,0,0,0,0,0.0,0.0,0
Tommaso De Nipoti,it ITA,FW,Castellón,La Liga 2,22-070,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,it ITA,FW,Castellón,La Liga 2,22-070,2003,0.1,0,0,0,0,0.00,0.00,0,0,0.0,0,0,it ITA,FW,Castellón,La Liga 2,22-070,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,it ITA,FW,Castellón,La Liga 2,22-070,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,FW,Castellón,La Liga 2,22-070,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,FW,Castellón,La Liga 2,22-070,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,it ITA,FW,Castellón,La Liga 2,22-070,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,FW,Castellón,La Liga 2,22-070,2003,1,9,9,1.4,0.1,0,0,0,1,9,0,0.00,0,0,0,0.00,+0.14,it ITA,FW,Castellón,La Liga 2,22-070,2003,0.1,0,0,0,1,0,0,0,0,0,0.0,0.0,0
Saúl del Cerro,es ESP,MF,Burgos,La Liga 2,21-134,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,es ESP,MF,Burgos,La Liga 2,21-134,2004,0.0,0,0,0,0,0.00,0.00,0,0,0.0,0,0,es ESP,MF,Burgos,La Liga 2,21-134,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,21-134,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,21-134,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,21-134,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,21-134,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,21-134,2004,1,1,1,0.2,0.0,0,0,0,1,1,6,3.00,0,0,0,0.00,-0.72,es ESP,MF,Burgos,La Liga 2,21-134,2004,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
Alberto Del Moral,es ESP,MF,Córdoba,La Liga 2,25-073,2000,2,1,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,es ESP,MF,Córdoba,La Liga 2,25-073,2000,0.7,0,0,0,0,0.00,0.00,0,0,0.0,0,0,es ESP,MF,Córdoba,La Liga 2,25-073,2000,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Córdoba,La Liga 2,25-073,2000,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Córdoba,La Liga 2,25-073,2000,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Córdoba,La Liga 2,25-073,2000,0.7,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,es ESP,MF,Córdoba,La Liga 2,25-073,2000,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Córdoba,La Liga 2,25-073,2000,2,66,33,10.5,0.7,1,61,0,1,5,5,1.50,0,2,-2,-2.73,-2.41,es ESP,MF,Córdoba,La Liga 2,25-073,2000,0.7,0,0,0,2,2,0,0,1,1,0.0,0.0,0
Jorge Delgado,es ESP,FW,Valladolid,La Liga 2,23-273,2002,2,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,es ESP,FW,Valladolid,La Liga 2,23-273,2002,0.7,0,3,1,33.3,4.22,1.41,0.00,0.00,0.0,0,0,es ESP,FW,Valladolid,La Liga 2,23-273,2002,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Valladolid,La Liga 2,23-273,2002,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Valladolid,La Liga 2,23-273,2002,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Valladolid,La Liga 2,23-273,2002,0.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,es ESP,FW,Valladolid,La Liga 2,23-273,2002,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Valladolid,La Liga 2,23-273,2002,2,64,32,10.2,0.7,0,0,0,2,32,3,0.50,1,1,0,0.00,-0.48,es ESP,FW,Valladolid,La Liga 2,23-273,2002,0.7,0,0,0,2,2,0,0,0,0,0.0,0.0,0
Moussa Diakité,ml MLI,MF,Cádiz,La Liga 2,21-331,2003,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ml MLI,MF,Cádiz,La Liga 2,21-331,2003,7.0,0,3,0,0.0,0.43,0.00,0.00,0,0.0,0,0,ml MLI,MF,Cádiz,La Liga 2,21-331,2003,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ml MLI,MF,Cádiz,La Liga 2,21-331,2003,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ml MLI,MF,Cádiz,La Liga 2,21-331,2003,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ml MLI,MF,Cádiz,La Liga 2,21-331,2003,7.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,ml MLI,MF,Cádiz,La Liga 2,21-331,2003,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ml MLI,MF,Cádiz,La Liga 2,21-331,2003,7,630,90,100.0,7.0,7,90,7,0,0,0,2.14,9,5,+4,+0.57,0,ml MLI,MF,Cádiz,La Liga 2,21-331,2003,7.0,1,0,0,8,8,0,1,6,13,0.0,0.0,0
Baila Diallo,fr FRA,DF,Granada,La Liga 2,24-099,2001,3,2,171,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fr FRA,DF,Granada,La Liga 2,24-099,2001,1.9,0,3,0,0.0,1.58,0.00,0.00,0,0.0,0,0,fr FRA,DF,Granada,La Liga 2,24-099,2001,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Granada,La Liga 2,24-099,2001,1.9,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Granada,La Liga 2,24-099,2001,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Granada,La Liga 2,24-099,2001,1.9,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,fr FRA,DF,Granada,La Liga 2,24-099,2001,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Granada,La Liga 2,24-099,2001,3,171,57,27.1,1.9,2,76,1,1,20,0,1.33,2,4,-2,-1.05,-0.07,fr FRA,DF,Granada,La Liga 2,24-099,2001,1.9,0,0,0,4,3,0,6,4,1,0.0,0.0,0
